"segment_id","avgspeed_ms","avgacc_mss","maxspeed_ms","minspeed_ms","maxacc_mss","minacc_mss","seg_dist_m","seg_avgdir","seg_time_s","geometry"
1247013.68897757, 1247029.85712072, 1246994.98196911, 1247072.38585664, 1246941.6369405, 1247139.05822657, 1246875.52210553, 1247158.81181354, 1247208.37133995, 1246809.40727055, 1247277.49813485, 1247329.15255474, 1246253.28368734, 1246188.18631408, 1247351.50106249, 1246082.74256655, 1246270.8008623, 1245970.57429082, 1245133.03072589, 1245853.59537007, 1248261.37484376, 1246667.21631282, 1245257.7813406, 1245011.04837135, 1245733.98820924, 1245623.03187838, 1246286.36698761, 1244885.564119, 1245385.39566207, 
1245510.16194877, 1244758.63476525, 1246537.50276165, 1244642.26537628, 1246467.73342382, 1244532.80348105, 1244532.96733173, 1244560.57508247, 1246309.98967576, 1246422.58988868, 1246356.93380376, 1248811.28734047, 1248965.70794824, 1249079.37103126, 1248728.55386656, 1249193.03411428, 1248655.16378523, 1249306.69719731, 1248004.44810756, 1248584.98858417, 1247955.83849046, 1248502.65935808, 1247943.12301266, 1249420.36028033, 1247949.42305426, 1248410.62423985, 1249534.02336335, 1247971.01661506, 
1248073.42665276, 1248102.50071893, 1247994.97957802, 1248058.81679228, 1248031.82553817, 1248325.01455176, 1248130.56381347, 1248255.77762339, 1248224.05463573, 1248225.29982059, 1249647.68644637, 1248210.52112069, 1248193.71159785, 1248193.94190598, 1248189.38972658, 1248194.0658226, 1248153.44459616, 1248180.93522917, 1248166.99279438, 1248168.02254647, 1248172.73263491, 1249761.3495294, 1249875.01261242, 1249988.67569544, 1250102.33877846, 1250216.00186149, 1250329.66494451, 1250443.32802753, 
1250616.64205015, 1250731.20187166, 1250786.11075357, 1250841.01963548, 1250895.92851738, 1250950.83739929, 1251005.7462812, 1251097.04726494, 1251191.73533375, 1251346.15949675, 1251442.28769278, 1251538.4158888, 1251634.54408482, 1251764.99290383, 1251799.31352681, 1251801.37959528, 1251733.43502407, 1251662.2971738, 1251594.5900254, 1251535.5112673, 1251472.68838404, 1251411.44319673, 1251373.70737396, 1251363.43746972, 1251377.06341149, 1251403.70317826, 1251447.56336673, 1251519.10982317, 1251611.72644558, 
1251715.71389411, 1251837.02685956, 1251978.49041286, 1252138.73345513, 1252320.10659801, 1252514.29225365, 1252713.52816177, 1252903.7774397, 1253059.89522397, 1253170.76632176, 1253236.77986366, 1253253.9156149, 1253222.89219873, 1253167.17457737, 1253116.13440778, 1253104.24888395, 1253172.15558426, 1253338.38525257, 1253586.93396374, 1253891.81484118, 1254225.19232389, 1254552.33648133, 1254840.31201948, 1262609.02253425, 1262839.79704802, 1262358.91905083, 1255070.40730866, 1263059.05860601, 
1262126.40163939, 1263283.87758017, 1261906.21723549, 1255262.66607706, 1263502.64173097, 1261674.4462947, 1263725.16900428, 1255446.33389077, 1261447.42806467, 1263946.43309362, 1255636.96792179, 1261254.08231195, 1264156.17962465, 1255842.93304583, 1256059.37808577, 1264355.66301834, 1261076.0414107, 1256283.3544998, 1260861.26662963, 1260597.47064024, 1264507.27098425, 1260328.83286922, 1260080.84182993, 1256507.43814625, 1259855.39912168, 1259702.05152198, 1259613.57654377, 1259516.99005115, 
1259381.80979341, 1259217.47196676, 1259023.32819061, 1258794.53761584, 1264571.07211625, 1256715.77416715, 1258548.24008874, 1258288.91078651, 1256936.86544084, 1258015.4589918, 1264546.88448538, 1257744.66759498, 1257195.41965252, 1257473.07141401, 1264464.53492578, 1264408.39730658, 1264471.98426352, 1264395.49591332, 1264496.37779828, 1264303.15205459, 1264446.85545747, 1264232.49609652, 1264164.34606659, 1264061.12001189, 1263936.69878242, 1263814.2481546, 1263699.12616017, 1263589.89510411, 
1263482.5488588, 1263375.34016208, 1263161.66657755, 1263267.96895759, 1263058.11769314, 1262960.72012808, 1262874.69917172, 1262816.41842556, 1262793.13718946, 1262786.1739723, 1262754.29014167, 1262692.00083082, 1262636.08456083, 1262578.60703765, 1262508.90001272, 1262461.33034134, 1262452.03877832, 1262450.04697751, 1262449.27125266, 1262455.51979472, 1262533.09450025, 1262532.67882519, 1262532.26315013, 1262476.87839857, 1262529.87491437, 1262511.85413869)
"6","17",11.6494860977073,10.4845464953884,48.2641767031091,0.0164128321382927,47.5310783040053,-0.174884175132095,18253.9988251103,141.880798060349,2140,c(2682738.08232457, 2682738.24132724, 2682738.4003299, 2682757.14186184, 2682781.79205044, 2682781.93810999, 2682783.14539258, 2682783.93680222, 2682787.43691886, 2682790.88145011, 2682794.59591935, 2682797.5986191, 2682802.60110454, 2682812.62275691, 2682824.2841079, 2682856.91931819, 2682991.16675934, 2683080.9806839, 2683094.0266819, 2683115.533941, 2683138.51855866, 2683174.58172891, 2683210.91926121, 2683291.17392421, 2683370.20342187, 2683408.08338654, 2683463.42103643, 2683537.15738164, 2683635.65730083, 
2683746.04503166, 2683789.11089389, 2683838.42862155, 2683915.10968099, 2683928.84271935, 2683995.60223704, 2684012.94664442, 2684052.60365222, 2684119.32362746, 2684152.85909131, 2684240.35322929, 2684271.80783501, 2684340.42168942, 2684484.14651579, 2684510.15825251, 2684599.69390369, 2684707.28223376, 2684779.36744009, 2684837.26279635, 2684883.99736079, 2684979.44843145, 2685159.40324001, 2685301.1967376, 2685346.99216976, 2685389.42697158, 2685493.44770884, 2685561.59269328, 2685635.58453488, 
2685692.26100198, 2685768.29229428, 2685971.03330198, 2686003.23489176, 2686048.00509125, 2686100.00538877, 2686120.90265814, 2686138.19050761, 2686160.0455427, 2686181.67219688, 2686284.87201757, 2686340.99264225, 2686370.96944771, 2686521.6443186, 2686570.10012388, 2686608.5220853, 2686654.34760849, 2686737.50588028, 2686833.62738658, 2686865.73484235, 2686950.55021411, 2687100.31146086, 2687147.03746391, 2687197.09048946, 2687272.41046489, 2687324.7986335, 2687381.70624266, 2687457.962184, 2687555.81447263, 
2687666.91238075, 2687735.26906232, 2687810.50281741, 2687866.45007742, 2687910.54349146, 2687976.80825882, 2688066.29839287, 2688139.88981428, 2688337.23133798, 2688415.70840667, 2688504.24167766, 2688627.85384174, 2688719.95699262, 2688792.23016639, 2688839.75291436, 2688955.8425583, 2689040.97983102, 2689076.77791634, 2689123.85493583, 2689184.54935639, 2689220.79662096, 2689280.06637227, 2689424.88017271, 2689553.34260444, 2689608.78229488, 2689666.88455717, 2689875.01952202, 2690009.65727924, 
2690079.08495572, 2690135.49582216, 2690337.17288795, 2690667.19251592, 2690838.44534663, 2690896.09122818, 2690960.73944912, 2691254.13697216, 2691401.86820677, 2691472.78315704, 2691566.41601495, 2691633.27622463, 2691713.18393042, 2692101.98629648, 2692159.42092788, 2692207.37545572, 2692254.68314134, 2692291.79385327, 2692324.03842573, 2692351.99940335, 2692389.39086295, 2692426.24108314, 2692458.87173239, 2692501.94204165, 2692542.62974943, 2692583.03923613, 2692628.73131551, 2692712.86510656, 
2692783.99093542, 2693096.93289565, 2693150.52513447, 2693205.07952202, 2693287.11957822, 2693352.85618465, 2693417.9502014, 2693481.70548463, 2693527.1643937, 2693569.02385517, 2693611.23494423, 2693639.2213999, 2693643.69398907, 2693645.0230196, 1244642.14950349, 1244642.10880633, 1244642.06810917, 1244640.51258891, 1244596.21308402, 1244558.6878282, 1244534.46483331, 1244496.72620996, 1244449.01813466, 1244402.58799797, 1244355.77246577, 1244335.57746495, 1244310.18437292, 1244271.74073899, 1244237.65651053, 
1244168.33955443, 1243918.36736747, 1243690.06950555, 1243654.44853637, 1243562.51636208, 1243464.98980159, 1243388.93998212, 1243339.19107479, 1243265.26328644, 1243200.65942221, 1243165.05473469, 1243102.89875554, 1242990.41019289, 1242767.85864833, 1242501.44409849, 1242364.11914837, 1242169.73043693, 1241847.69219246, 1241782.83947676, 1241529.37840652, 1241481.92290939, 1241401.98210437, 1241271.94437908, 1241183.96726748, 1240789.42356854, 1240648.60180868, 1240420.85658779, 1239982.75111769, 
1239919.40904078, 1239758.5685629, 1239570.5224782, 1239440.56886711, 1239361.6167382, 1239304.18773781, 1239183.18821213, 1238953.65654178, 1238774.89636862, 1238730.80040154, 1238699.49898424, 1238638.78515231, 1238589.95363095, 1238510.85208964, 1238412.93253557, 1238258.41905882, 1237820.42458502, 1237754.56571892, 1237669.87557437, 1237564.10878507, 1237503.14578865, 1237430.23307531, 1237345.04453335, 1237291.2641568, 1237083.66912005, 1236970.95926117, 1236902.56826323, 1236532.99620048, 1236417.23034939, 
1236338.34500712, 1236263.0148759, 1236149.98080981, 1236017.56786526, 1235964.61043528, 1235808.73957471, 1235539.24037193, 1235470.43186798, 1235412.23568795, 1235342.18024868, 1235302.92180495, 1235267.7888031, 1235232.10734465, 1235202.58273523, 1235180.87176669, 1235162.58974821, 1235132.29039715, 1235103.54123454, 1235077.89724492, 1235029.78791084, 1234967.34654034, 1234928.13168968, 1234836.60742065, 1234789.79649872, 1234728.6260686, 1234647.85487472, 1234591.24408929, 1234559.80091968, 
1234545.83442945, 1234525.61199221, 1234509.82002474, 1234500.34965743, 1234483.37660908, 1234454.43300686, 1234432.73926598, 1234392.87852426, 1234295.43033387, 1234210.74821182, 1234181.67405546, 1234159.31208423, 1234098.30087159, 1234058.97672742, 1234036.34560544, 1234013.40656735, 1233914.84367204, 1233753.8627284, 1233675.30958243, 1233653.73088099, 1233637.20797078, 1233600.06718286, 1233582.15746731, 1233571.85204801, 1233556.44925338, 1233539.07817405, 1233505.45300995, 1233285.91735573, 
1233251.67170298, 1233216.00075455, 1233173.25947934, 1233131.36086345, 1233090.77673223, 1233048.12473761, 1232976.09824489, 1232873.20796951, 1232761.74613388, 1232668.07084083, 1232608.32767599, 1232559.19920931, 1232516.15771618, 1232453.20163695, 1232401.3293393, 1232131.80490495, 1232090.11424195, 1232059.5583001, 1232027.04373188, 1231998.27699757, 1231957.43663029, 1231912.684176, 1231880.37575934, 1231841.00596478, 1231788.96617291, 1231743.26277057, 1231668.71771714, 1231668.30005733)
"7","19",3.76951554858802,3.39292783954077,12.1494019463876,0.00946845869757207,11.5258847367811,-0.326735283387225,1490.07882193166,152.777464023047,6470,c(2693280.88837902, 2693280.96355145, 2693283.09815687, 2693285.80076388, 2693310.04578741, 2693338.9396662, 2693341.90352898, 2693374.32334726, 2693391.71653702, 2693404.92551888, 2693423.16951682, 2693459.98145131, 2693469.35708935, 2693502.39216258, 2693519.04254243, 2693553.60356563, 2693562.62312707, 2693563.95215759, 2693565.28118812, 2693588.62626134, 2693611.99617193, 2693630.00209663, 2693633.92721262, 2693637.82895395, 2693638.1933012, 2693641.15874459, 2693646.34850446, 2693660.46704008, 
2693669.77663974, 2693674.35612596, 2693674.68260044, 2693677.19693324, 2693681.23797115, 2693689.79770668, 2693697.26242656, 2693702.55930129, 2693713.41278667, 2693718.69643111, 1231488.05754224, 1231447.08477959, 1231492.03952039, 1231512.87470043, 1231329.12283523, 1231273.86995408, 1231581.80485976, 1231649.14012551, 1231706.28782313, 1231176.78071547, 1231724.23934755, 1231724.09552962, 1231101.57224273, 1231062.50802054, 1231710.70938781, 1230970.74739579, 1231694.19496509, 1231693.77730529, 
1231693.35964549, 1230875.28535756, 1230812.71927955, 1230802.16185155, 1230815.06624175, 1230822.24395221, 1230799.1219464, 1230793.60911972, 1230817.59699371, 1230813.37185564, 1230821.07958789, 1230835.71780959, 1230843.8399073, 1230857.33366828, 1230867.68255372, 1230882.10556335, 1230891.50771831, 1230903.87786044, 1230928.95583049, 1230942.15971713)
"8","23",1.31950872208513,1.18864287442195,2.56234892436265,0.08243148925588,2.43369499493958,0.0824088951478555,828.793354476313,170.695240477727,1200,c(2693664.94439097, 2693665.60921777, 2693666.1420105, 2693666.27404457, 2693666.93887137, 2693667.60369818, 2693667.71478292, 2693670.77027953, 2693673.27427512, 2693673.65371144, 2693678.76786302, 2693679.24728656, 2693683.71932586, 2693687.47607618, 2693690.61960727, 2693693.0084913, 2693694.4588248, 2693695.71949306, 2693698.19442403, 2693698.44804552, 2693699.2507229, 2693701.50346459, 2693702.03119024, 2693702.15985447, 2693704.71056609, 2693710.48317077, 2693710.97022155, 2693719.93854539, 
2693723.33401588, 2693733.59408608, 2693735.5904956, 2693745.08223872, 2693746.19316793, 2693751.24416912, 2693756.31412837, 2693757.28200107, 2693764.68074748, 2693766.0454038, 2693768.2008394, 2693770.70127099, 2693777.42002806, 2693777.67234461, 2693785.80026939, 2693789.39075948, 2693795.76755377, 2693796.68425429, 2693801.57292231, 2693803.98122671, 2693812.94559977, 2693814.6190132, 2693823.68656326, 2693826.15409437, 2693834.09833784, 2693835.32312655, 2693841.58623757, 2693845.16637266, 2693847.55805461, 
2693854.09505714, 2693854.20208573, 1231588.92695879, 1231597.20266034, 1231548.9910995, 1231605.4783619, 1231613.75406345, 1231622.029765, 1231574.14512477, 1231553.28933162, 1231562.61327801, 1231538.54635515, 1230990.73220179, 1230984.34626863, 1231000.98425416, 1231516.97078021, 1231012.54573605, 1231495.15333186, 1231472.82675128, 1231481.74193381, 1231024.56262688, 1231467.2189034, 1231425.92399939, 1231447.17852642, 1231455.34087604, 1231411.95977614, 1231034.0610317, 1231407.69898371, 1231040.60883396, 
1231398.8972185, 1231046.75256253, 1231390.32851246, 1231054.89605432, 1231067.83277954, 1231383.91139344, 1231075.76897055, 1231083.29877552, 1231374.80188446, 1231354.73741428, 1231097.85158568, 1231335.66806487, 1231330.81510825, 1231320.24678052, 1231109.87693438, 1231307.59204984, 1231120.90302533, 1231294.36936667, 1231131.52571819, 1231288.08604307, 1231141.92609595, 1231274.60758904, 1231151.82327099, 1231258.7656358, 1231162.45737612, 1231244.58637263, 1231174.22164676, 1231185.32848864, 
1231234.42037813, 1231200.48921882, 1231213.43505736, 1231223.44396169)
"9","25",14.893885288178,13.4044756031614,49.8297352650696,0.0140083469242366,48.8048884736179,-0.678670655652885,18178.5038334806,317.226415902003,1260,c(2682734.00337126, 2682735.96334658, 2682780.31045902, 2682781.93810999, 2682783.49754208, 2682785.74596451, 2682790.4040565, 2682794.59591935, 2682799.07669052, 2682807.93330858, 2682824.2841079, 2682915.68516531, 2683012.79335644, 2683092.49155343, 2683121.46231325, 2683147.51130224, 2683201.62047439, 2683291.17392421, 2683378.58671791, 2683444.69834746, 2683521.4741658, 2683635.65730083, 2683761.17726929, 2683817.67938172, 2683915.10968099, 2683954.62049385, 2684003.27510891, 2684042.18850048, 
2684128.12805345, 2684160.02040967, 2684266.78471735, 2684340.42168942, 2684490.04564536, 2684534.47887348, 2684707.28223376, 2684795.60256365, 2684877.40742401, 2684931.10821087, 2685218.08424039, 2685314.24985128, 2685374.26201789, 2685471.21657208, 2685587.84835474, 2685656.9700439, 2685768.29229428, 2685971.03330198, 2686026.76912423, 2686087.62522364, 2686120.90265814, 2686145.86594093, 2686173.46424488, 2686255.0276257, 2686346.6249092, 2686392.36425004, 2686561.32378911, 2686614.62294557, 
2686675.95968965, 2686791.11213368, 2686865.73484235, 2686956.88411895, 2687127.75566457, 2687182.78816004, 2687272.41046489, 2687353.07828554, 2687428.45253636, 2687535.79982332, 2687679.97565959, 2687779.52447528, 2687859.19979206, 2687921.89449156, 2688004.51715702, 2688117.09144332, 2688337.23133798, 2688424.77109375, 2688580.87754964, 2688708.39691562, 2688792.23016639, 2688874.9923727, 2689013.37388738, 2689076.77791634, 2689143.09084264, 2689213.07793962, 2689256.70086754, 2689458.18567907, 
2689575.67714823, 2689666.88455717, 2689875.01952202, 2690038.94515622, 2690114.84662787, 2690337.17288795, 2690667.19251592, 2690879.46303451, 2690934.41513282, 2691301.31651861, 2691422.54629728, 2691532.89771306, 2691618.59617615, 2691752.08726281, 2692126.54499534, 2692207.37545572, 2692261.22751787, 2692305.60906403, 2692346.28562967, 2692389.39086295, 2692437.25811286, 2692490.80233984, 2692535.55594766, 2692592.35011862, 2692658.29163617, 2692773.87187807, 2693112.70682654, 2693168.11866435, 
2693239.96432481, 2693352.85618465, 2693435.49159533, 2693505.05519035, 2693559.42866472, 2693611.23494423, 2693642.11593837, 2693645.13282855, 2693645.24263751, 2693645.35244647, 1244641.49059899, 1244641.84039982, 1244610.31378155, 1244558.6878282, 1244528.18740352, 1244467.28560123, 1244412.42181844, 1244355.77246577, 1244327.14751915, 1244288.24284032, 1244237.65651053, 1244059.97075357, 1243869.02292139, 1243658.81910182, 1243530.5206272, 1243440.87608042, 1243350.06858187, 1243265.26328644, 
1243193.10504398, 1243125.37400348, 1243019.76628143, 1242767.85864833, 1242457.73709014, 1242257.72326434, 1241847.69219246, 1241681.68651353, 1241505.46971209, 1241421.96019314, 1241253.61145721, 1241156.21542509, 1240669.4900053, 1240420.85658779, 1239966.82359433, 1239873.94476527, 1239570.5224782, 1239416.00526133, 1239312.7663756, 1239244.31831511, 1238878.66691773, 1238761.46310635, 1238709.84395607, 1238651.25195596, 1238565.98137604, 1238478.41494792, 1238258.41905882, 1237820.42458502, 
1237709.93007393, 1237590.83741288, 1237503.14578865, 1237396.65364671, 1237309.38028531, 1237143.05595926, 1236958.30984373, 1236851.95421984, 1236437.83944627, 1236327.3705362, 1236231.52982752, 1236078.43464679, 1235964.61043528, 1235797.43529385, 1235497.50179446, 1235427.48115111, 1235342.18024868, 1235284.32415837, 1235244.2373268, 1235207.29121072, 1235177.8957149, 1235146.39836303, 1235107.54801882, 1235070.44872358, 1235009.07226594, 1234939.24599757, 1234836.60742065, 1234783.59355566, 
1234678.56537905, 1234597.35367051, 1234559.80091968, 1234538.24475347, 1234515.68848151, 1234500.34965743, 1234475.32599905, 1234437.57130398, 1234408.70563154, 1234273.13769067, 1234198.13128401, 1234159.31208423, 1234098.30087159, 1234049.74703784, 1234022.09970599, 1233914.84367204, 1233753.8627284, 1233659.25836828, 1233643.03158063, 1233594.56568457, 1233579.19555685, 1233562.27058053, 1233543.41058203, 1233484.3715408, 1233272.06570539, 1233216.00075455, 1233166.30046919, 1233114.56325383, 
1233057.6539558, 1232976.09824489, 1232831.90504056, 1232688.02301156, 1232617.61314314, 1232549.726285, 1232492.65697065, 1232409.17708964, 1232118.37555183, 1232078.99301002, 1232044.53887923, 1231998.27699757, 1231944.86984268, 1231896.81766639, 1231851.52922332, 1231788.96617291, 1231737.41524853, 1231668.21307819, 1231668.12609905, 1231668.03911991)
"10","27",1.60297833479793,1.44347149306808,2.64729788276146,0.0201151211372818,2.40980894610904,-0.0033627008361149,389.403591774924,193.140438772515,1260,c(2682684.24838577, 2682685.33686926, 2682688.57099157, 2682690.96414071, 2682692.45032, 2682697.12050056, 2682701.29990904, 2682703.73620636, 2682706.4009266, 2682708.73850114, 2682711.97351718, 2682714.97390088, 2682716.66110388, 2682718.69242651, 2682720.28354399, 2682721.7062501, 2682722.24351932, 2682724.20349464, 2682727.722213, 2682728.85038384, 2682736.10061087, 2682740.86202492, 2682743.01326025, 1244616.47883616, 1244598.0361488, 1244580.17934524, 1244352.8912357, 1244553.99214571, 1244530.70697095, 
1244632.00558944, 1244514.23164665, 1244347.57361208, 1244494.23127613, 1244476.31890503, 1244461.6834247, 1244449.08667752, 1244433.49255007, 1244639.04199322, 1244415.18792873, 1244639.39179404, 1244639.74159487, 1244390.25368182, 1244350.01795364, 1244374.7481205, 1244361.193553, 1244369.50736844)
"11","29",1.19481682539391,1.0932018240903,2.98197266380496,0.302268683578326,2.84304089042683,0.249425983488487,382.341384126052,196.983823350385,320,c(2682471.88879535, 2682472.76424946, 2682474.22332663, 2682475.47612788, 2682476.10949456, 2682480.51072525, 2682480.71601347, 2682483.95862101, 2682487.23925865, 2682493.08659695, 2682493.84460051, 2682502.33041285, 2682503.28890948, 2682504.14016644, 2682507.37258112, 2682510.96115736, 2682516.12418002, 2682523.24280831, 2682527.63421489, 2682530.56827559, 2682532.23721406, 2682534.42843668, 2682560.35742392, 2682589.49608198, 2682618.86063783, 2682633.18087014, 2682649.22118237, 2682659.51572444, 
2682667.39074816, 2682674.71978025, 2682684.26214263, 2682692.13981813, 2682697.74160011, 1244225.51721071, 1244216.91202286, 1244209.81604195, 1244233.85089703, 1244204.61626277, 1244241.37077696, 1244196.73012542, 1244246.1443906, 1244249.35899409, 1244179.44510877, 1244252.61985543, 1244166.89784566, 1244255.53105089, 1244164.47680712, 1244160.29649554, 1244157.6778271, 1244155.97060498, 1244149.50935677, 1244143.51052024, 1244139.04808995, 1244260.77080345, 1244133.20865299, 1244265.77668381, 
1244270.90818109, 1244276.09845628, 1244278.91102277, 1244283.02629044, 1244287.28389073, 1244291.61896726, 1244297.16955439, 1244306.58713434, 1244316.14829957, 1244333.09979868)
